,obj,status,move_cost,reward,reward1,reward2,reward3,reward4
64,2455.95999999126,1,445.0,2254.0396,1683.0,2.0396,0.0,124.0
65,1437.519999994893,1,443.0,1166.7352,646.0,2.7352000000000003,0.0,75.0
66,0.0,3,0.0,48632.8724,45271.0,29.872400000000003,460.0,2872.0
67,2195.280000617156,1,420.0,1908.8928,1339.0,2.8928000000000007,0.0,147.0
68,1254.6799999942755,1,404.0,947.1068,444.0,3.1068000000000002,0.0,96.0
69,3633.279999376312,1,447.0,3395.4028,2774.0,2.4028000000000005,0.0,172.0
70,1210.759998144163,1,468.0,965.4776,454.0,2.4776000000000007,0.0,41.0
71,681.5999999969406,1,368.0,442.416,41.0,2.4160000000000004,0.0,31.0
72,1151.1200312306469,1,387.0,856.9712,388.0,2.9712000000000005,0.0,79.0
73,775.3600000369102,1,465.0,531.4636,29.0,2.4635999999999996,0.0,35.0
74,0.0,3,0.0,37730.8928,35157.0,24.8928,210.0,2339.0
75,711.4799999868198,1,399.0,444.6948,10.0,2.6948000000000016,0.0,33.0
76,918.6399999995328,1,399.0,594.2764,125.0,3.2764,0.0,67.0
77,3783.079998168241,1,432.0,3513.7208,2886.0,2.720799999999999,0.0,193.0
78,894.7199999864056,1,401.0,632.6472,185.0,2.6471999999999993,0.0,44.0
79,2042.1599984316695,1,449.0,1726.1916,1179.0,3.1915999999999998,0.0,95.0
